Series;Time;Value
Dal YP;2017-10-18T17:42:00.000Z;6233
Dal YP;2017-10-18T17:43:00.000Z;5543
Dal YP;2017-10-18T17:44:00.000Z;5997
Dal YP;2017-10-18T17:45:00.000Z;4900
Dal YP;2017-10-18T17:46:00.000Z;5412
Dal YP;2017-10-18T17:47:00.000Z;5872
Dal YP;2017-10-18T17:48:00.000Z;6383
Dal YP;2017-10-18T17:49:00.000Z;4878
Dal YP;2017-10-18T17:50:00.000Z;5398
Dal YP;2017-10-18T17:51:00.000Z;5519
Dal YP;2017-10-18T17:52:00.000Z;5407
Dal YP;2017-10-18T17:53:00.000Z;5258
Dal YP;2017-10-18T17:54:00.000Z;5622
Dal YP;2017-10-18T17:55:00.000Z;6154
Dal YP;2017-10-18T17:56:00.000Z;5514
Dal YP;2017-10-18T17:57:00.000Z;5960
Dal YP;2017-10-18T17:58:00.000Z;5547
Dal YP;2017-10-18T17:59:00.000Z;5389
Dal YP;2017-10-18T18:00:00.000Z;5355
Dal YP;2017-10-18T18:01:00.000Z;4957
Dal YP;2017-10-18T18:02:00.000Z;5831
Dal YP;2017-10-18T18:03:00.000Z;5144
Dal YP;2017-10-18T18:04:00.000Z;5408
Dal YP;2017-10-18T18:05:00.000Z;5581
Dal YP;2017-10-18T18:06:00.000Z;5420
Dal YP;2017-10-18T18:07:00.000Z;5744
Dal YP;2017-10-18T18:08:00.000Z;5617
Dal YP;2017-10-18T18:09:00.000Z;5362
Dal YP;2017-10-18T18:10:00.000Z;5326
Dal YP;2017-10-18T18:11:00.000Z;5729
Dal YP;2017-10-18T18:12:00.000Z;5331
Dal YP;2017-10-18T18:13:00.000Z;5786
Dal YP;2017-10-18T18:14:00.000Z;5790
Dal YP;2017-10-18T18:15:00.000Z;5645
Dal YP;2017-10-18T18:16:00.000Z;5060
Dal YP;2017-10-18T18:17:00.000Z;6059
Dal YP;2017-10-18T18:18:00.000Z;5455
Dal YP;2017-10-18T18:19:00.000Z;5168
Dal YP;2017-10-18T18:20:00.000Z;5579
Dal YP;2017-10-18T18:21:00.000Z;5642
Dal YP;2017-10-18T18:22:00.000Z;6505
Dal YP;2017-10-18T18:23:00.000Z;5755
Dal YP;2017-10-18T18:24:00.000Z;5475
Dal YP;2017-10-18T18:25:00.000Z;6049
Dal YP;2017-10-18T18:26:00.000Z;5315
Dal YP;2017-10-18T18:27:00.000Z;5201
Dal YP;2017-10-18T18:28:00.000Z;5628
Dal YP;2017-10-18T18:29:00.000Z;5054
Dal YP;2017-10-18T18:30:00.000Z;5782
Dal YP;2017-10-18T18:31:00.000Z;5911
Dal YP;2017-10-18T18:32:00.000Z;6905
Dal YP;2017-10-18T18:33:00.000Z;6192
Dal YP;2017-10-18T18:34:00.000Z;5816
Dal YP;2017-10-18T18:35:00.000Z;5906
Dal YP;2017-10-18T18:36:00.000Z;5936
Dal YP;2017-10-18T18:37:00.000Z;6626
Dal YP;2017-10-18T18:38:00.000Z;5412
Dal YP;2017-10-18T18:39:00.000Z;5966
Dal YP;2017-10-18T18:40:00.000Z;5456
Dal YP;2017-10-18T18:41:00.000Z;6030
Dal YP;2017-10-18T18:42:00.000Z;6746
Dal YP;2017-10-18T18:43:00.000Z;6319
Dal YP;2017-10-18T18:44:00.000Z;6865
Dal YP;2017-10-18T18:45:00.000Z;6162
Dal YP;2017-10-18T18:46:00.000Z;5523
Dal YP;2017-10-18T18:47:00.000Z;6189
Dal YP;2017-10-18T18:48:00.000Z;5632
Dal YP;2017-10-18T18:49:00.000Z;6357
Dal YP;2017-10-18T18:50:00.000Z;5945
Dal YP;2017-10-18T18:51:00.000Z;6591
Dal YP;2017-10-18T18:52:00.000Z;6282
Dal YP;2017-10-18T18:53:00.000Z;5493
Dal YP;2017-10-18T18:54:00.000Z;5224
Dal YP;2017-10-18T18:55:00.000Z;5038
Dal YP;2017-10-18T18:56:00.000Z;5512
Dal YP;2017-10-18T18:57:00.000Z;5571
Dal YP;2017-10-18T18:58:00.000Z;5751
Dal YP;2017-10-18T18:59:00.000Z;5781
Dal YP;2017-10-18T19:00:00.000Z;5982
Dal YP;2017-10-18T19:01:00.000Z;6153
Dal YP;2017-10-18T19:02:00.000Z;7150
Dal YP;2017-10-18T19:03:00.000Z;6193
Dal YP;2017-10-18T19:04:00.000Z;5315
Dal YP;2017-10-18T19:05:00.000Z;5564
Dal YP;2017-10-18T19:06:00.000Z;5384
Dal YP;2017-10-18T19:07:00.000Z;6070
Dal YP;2017-10-18T19:08:00.000Z;5322
Dal YP;2017-10-18T19:09:00.000Z;5566
Dal YP;2017-10-18T19:10:00.000Z;6294
Dal YP;2017-10-18T19:11:00.000Z;5833
Dal YP;2017-10-18T19:12:00.000Z;5440
Dal YP;2017-10-18T19:13:00.000Z;5463
Dal YP;2017-10-18T19:14:00.000Z;5482
Dal YP;2017-10-18T19:15:00.000Z;5530
Dal YP;2017-10-18T19:16:00.000Z;5113
Dal YP;2017-10-18T19:17:00.000Z;5954
Dal YP;2017-10-18T19:18:00.000Z;5641
Dal YP;2017-10-18T19:19:00.000Z;5462
Dal YP;2017-10-18T19:20:00.000Z;5633
Dal YP;2017-10-18T19:21:00.000Z;5917
Dal YP;2017-10-18T19:22:00.000Z;5843
Dal YP;2017-10-18T19:23:00.000Z;5973
Dal YP;2017-10-18T19:24:00.000Z;5729
Dal YP;2017-10-18T19:25:00.000Z;5636
Dal YP;2017-10-18T19:26:00.000Z;6110
Dal YP;2017-10-18T19:27:00.000Z;6398
Dal YP;2017-10-18T19:28:00.000Z;6077
Dal YP;2017-10-18T19:29:00.000Z;6297
Dal YP;2017-10-18T19:30:00.000Z;6049
Dal YP;2017-10-18T19:31:00.000Z;6290
Dal YP;2017-10-18T19:32:00.000Z;6203
Dal YP;2017-10-18T19:33:00.000Z;6277
Dal YP;2017-10-18T19:34:00.000Z;5582
Dal YP;2017-10-18T19:35:00.000Z;5916
Dal YP;2017-10-18T19:36:00.000Z;5452
Dal YP;2017-10-18T19:37:00.000Z;6170
Dal YP;2017-10-18T19:38:00.000Z;6190
Dal YP;2017-10-18T19:39:00.000Z;5128
Dal YP;2017-10-18T19:40:00.000Z;5731
Dal YP;2017-10-18T19:41:00.000Z;5949
Dal YP;2017-10-18T19:42:00.000Z;6272
Dal YP;2017-10-18T19:43:00.000Z;5839
Dal YP;2017-10-18T19:44:00.000Z;5513
Dal YP;2017-10-18T19:45:00.000Z;5178
Dal YP;2017-10-18T19:46:00.000Z;5588
Dal YP;2017-10-18T19:47:00.000Z;6321
Dal YP;2017-10-18T19:48:00.000Z;5704
Dal YP;2017-10-18T19:49:00.000Z;6335
Dal YP;2017-10-18T19:50:00.000Z;6557
Dal YP;2017-10-18T19:51:00.000Z;6463
Dal YP;2017-10-18T19:52:00.000Z;6583
Dal YP;2017-10-18T19:53:00.000Z;6283
Dal YP;2017-10-18T19:54:00.000Z;5391
Dal YP;2017-10-18T19:55:00.000Z;5047
Dal YP;2017-10-18T19:56:00.000Z;5288
Dal YP;2017-10-18T19:57:00.000Z;5566
Dal YP;2017-10-18T19:58:00.000Z;6071
Dal YP;2017-10-18T19:59:00.000Z;5681
Dal YP;2017-10-18T20:00:00.000Z;5342
Dal YP;2017-10-18T20:01:00.000Z;4819
Dal YP;2017-10-18T20:02:00.000Z;5485
Dal YP;2017-10-18T20:03:00.000Z;5523
Dal YP;2017-10-18T20:04:00.000Z;5364
Dal YP;2017-10-18T20:05:00.000Z;5224
Dal YP;2017-10-18T20:06:00.000Z;5135
Dal YP;2017-10-18T20:07:00.000Z;7205
Dal YP;2017-10-18T20:08:00.000Z;6968
Dal YP;2017-10-18T20:09:00.000Z;6321
Dal YP;2017-10-18T20:10:00.000Z;5331
Dal YP;2017-10-18T20:11:00.000Z;5171
Dal YP;2017-10-18T20:12:00.000Z;6483
Dal YP;2017-10-18T20:13:00.000Z;5708
Dal YP;2017-10-18T20:14:00.000Z;5914
Dal YP;2017-10-18T20:15:00.000Z;6122
Dal YP;2017-10-18T20:16:00.000Z;6064
Dal YP;2017-10-18T20:17:00.000Z;6283
Dal YP;2017-10-18T20:18:00.000Z;5736
Dal YP;2017-10-18T20:19:00.000Z;5287
Dal YP;2017-10-18T20:20:00.000Z;4645
Dal YP;2017-10-18T20:21:00.000Z;5320
Dal YP;2017-10-18T20:22:00.000Z;6777
Dal YP;2017-10-18T20:23:00.000Z;5874
Dal YP;2017-10-18T20:24:00.000Z;6005
Dal YP;2017-10-18T20:25:00.000Z;5180
Dal YP;2017-10-18T20:26:00.000Z;4862
Dal YP;2017-10-18T20:27:00.000Z;5684
Dal YP;2017-10-18T20:28:00.000Z;6053
Dal YP;2017-10-18T20:29:00.000Z;5279
Dal YP;2017-10-18T20:30:00.000Z;5258
Dal YP;2017-10-18T20:31:00.000Z;5497
Dal YP;2017-10-18T20:32:00.000Z;6188
Dal YP;2017-10-18T20:33:00.000Z;5328
Dal YP;2017-10-18T20:34:00.000Z;6058
Dal YP;2017-10-18T20:35:00.000Z;6438
Dal YP;2017-10-18T20:36:00.000Z;5907
Dal YP;2017-10-18T20:37:00.000Z;5624
Dal YP;2017-10-18T20:38:00.000Z;5531
Dal YP;2017-10-18T20:39:00.000Z;4975
Dal YP;2017-10-18T20:40:00.000Z;5750
Dal YP;2017-10-18T20:41:00.000Z;6402
Dal YP;2017-10-18T20:42:00.000Z;6398
Dal YP;2017-10-18T20:43:00.000Z;6027
Dal YP;2017-10-18T20:44:00.000Z;5377
Dal YP;2017-10-18T20:46:00.000Z;5408
Dal YP;2017-10-18T20:47:00.000Z;5538
Dal YP;2017-10-18T20:48:00.000Z;5684
Dal YP;2017-10-18T20:49:00.000Z;5241
Dal YP;2017-10-18T20:50:00.000Z;5722
Dal YP;2017-10-18T20:51:00.000Z;6818
Dal YP;2017-10-18T20:52:00.000Z;5599
Dal YP;2017-10-18T20:53:00.000Z;5779
Dal YP;2017-10-18T20:54:00.000Z;5781
Dal YP;2017-10-18T20:55:00.000Z;4964
Dal YP;2017-10-18T20:56:00.000Z;6190
Dal YP;2017-10-18T20:57:00.000Z;5237
Dal YP;2017-10-18T20:58:00.000Z;5728
Dal YP;2017-10-18T20:59:00.000Z;4631
Dal YP;2017-10-18T21:00:00.000Z;5029
Dal YP;2017-10-18T21:01:00.000Z;5353
Dal YP;2017-10-18T21:02:00.000Z;5486
Dal YP;2017-10-18T21:03:00.000Z;5711
Dal YP;2017-10-18T21:04:00.000Z;5416
Dal YP;2017-10-18T21:05:00.000Z;5603
Dal YP;2017-10-18T21:06:00.000Z;5651
Dal YP;2017-10-18T21:07:00.000Z;5832
Dal YP;2017-10-18T21:08:00.000Z;5654
Dal YP;2017-10-18T21:09:00.000Z;5444
Dal YP;2017-10-18T21:10:00.000Z;4605
Dal YP;2017-10-18T21:11:00.000Z;5665
Dal YP;2017-10-18T21:12:00.000Z;5585
Dal YP;2017-10-18T21:13:00.000Z;5897
Dal YP;2017-10-18T21:14:00.000Z;5070
Dal YP;2017-10-18T21:15:00.000Z;5506
Dal YP;2017-10-18T21:16:00.000Z;4767
Dal YP;2017-10-18T21:17:00.000Z;5269
Dal YP;2017-10-18T21:18:00.000Z;5069
Dal YP;2017-10-18T21:19:00.000Z;5039
Dal YP;2017-10-18T21:20:00.000Z;5047
Dal YP;2017-10-18T21:21:00.000Z;5162
Dal YP;2017-10-18T21:22:00.000Z;4784
Dal YP;2017-10-18T21:23:00.000Z;5180
Dal YP;2017-10-18T21:24:00.000Z;4423
Dal YP;2017-10-18T21:25:00.000Z;4558
Dal YP;2017-10-18T21:26:00.000Z;4945
Dal YP;2017-10-18T21:27:00.000Z;5009
Dal YP;2017-10-18T21:28:00.000Z;5483
Dal YP;2017-10-18T21:29:00.000Z;4432
Dal YP;2017-10-18T21:30:00.000Z;4890
Dal YP;2017-10-18T21:31:00.000Z;4578
Dal YP;2017-10-18T21:32:00.000Z;4875
Dal YP;2017-10-18T21:33:00.000Z;4546
Dal YP;2017-10-18T21:34:00.000Z;4651
Dal YP;2017-10-18T21:35:00.000Z;4068
Dal YP;2017-10-18T21:36:00.000Z;4405
Dal YP;2017-10-18T21:37:00.000Z;4606
Dal YP;2017-10-18T21:38:00.000Z;4731
Dal YP;2017-10-18T21:39:00.000Z;4746
Dal YP;2017-10-18T21:40:00.000Z;4537
Dal YP;2017-10-18T21:41:00.000Z;4754
Dal YP;2017-10-18T21:42:00.000Z;4447
Dal YP;2017-10-18T21:43:00.000Z;4080
Dal YP;2017-10-18T21:44:00.000Z;4542
Dal YP;2017-10-18T21:45:00.000Z;3851
Dal YP;2017-10-18T21:46:00.000Z;4402
Dal YP;2017-10-18T21:47:00.000Z;4106
Dal YP;2017-10-18T21:48:00.000Z;4358
Dal YP;2017-10-18T21:49:00.000Z;4343
Dal YP;2017-10-18T21:50:00.000Z;4548
Dal YP;2017-10-18T21:51:00.000Z;4649
Dal YP;2017-10-18T21:52:00.000Z;4521
Dal YP;2017-10-18T21:53:00.000Z;4490
Dal YP;2017-10-18T21:54:00.000Z;4204
Dal YP;2017-10-18T21:55:00.000Z;4777
Dal YP;2017-10-18T21:56:00.000Z;4544
Dal YP;2017-10-18T21:57:00.000Z;4591
Dal YP;2017-10-18T21:58:00.000Z;4171
Dal YP;2017-10-18T21:59:00.000Z;4741
Dal YP;2017-10-18T22:00:00.000Z;4610
Dal YP;2017-10-18T22:01:00.000Z;4332
Dal YP;2017-10-18T22:02:00.000Z;4425
Dal YP;2017-10-18T22:03:00.000Z;4399
Dal YP;2017-10-18T22:04:00.000Z;4071
Dal YP;2017-10-18T22:05:00.000Z;3758
Dal YP;2017-10-18T22:06:00.000Z;3843
Dal YP;2017-10-18T22:07:00.000Z;4221
Dal YP;2017-10-18T22:08:00.000Z;3659
Dal YP;2017-10-18T22:09:00.000Z;3771
Dal YP;2017-10-18T22:10:00.000Z;4117
Dal YP;2017-10-18T22:11:00.000Z;3858
Dal YP;2017-10-18T22:12:00.000Z;4813
Dal YP;2017-10-18T22:13:00.000Z;4881
Dal YP;2017-10-18T22:14:00.000Z;5225
Dal YP;2017-10-18T22:15:00.000Z;4937
Dal YP;2017-10-18T22:16:00.000Z;4521
Dal YP;2017-10-18T22:17:00.000Z;5367
Dal YP;2017-10-18T22:18:00.000Z;4801
Dal YP;2017-10-18T22:19:00.000Z;4016
Dal YP;2017-10-18T22:20:00.000Z;3969
Dal YP;2017-10-18T22:21:00.000Z;4026
Dal YP;2017-10-18T22:22:00.000Z;4051
Dal YP;2017-10-18T22:23:00.000Z;3431
Dal YP;2017-10-18T22:24:00.000Z;3889
Dal YP;2017-10-18T22:25:00.000Z;3511
Dal YP;2017-10-18T22:26:00.000Z;3748
Dal YP;2017-10-18T22:27:00.000Z;4978
Dal YP;2017-10-18T22:28:00.000Z;4285
Dal YP;2017-10-18T22:29:00.000Z;4149
Dal YP;2017-10-18T22:30:00.000Z;4520
Dal YP;2017-10-18T22:31:00.000Z;4023
Dal YP;2017-10-18T22:32:00.000Z;5741
Dal YP;2017-10-18T22:33:00.000Z;4519
Dal YP;2017-10-18T22:34:00.000Z;4541
Dal YP;2017-10-18T22:35:00.000Z;4370
Dal YP;2017-10-18T22:36:00.000Z;4574
Dal YP;2017-10-18T22:37:00.000Z;4475
Dal YP;2017-10-18T22:38:00.000Z;3617
Dal YP;2017-10-18T22:39:00.000Z;4074
Dal YP;2017-10-18T22:40:00.000Z;4039
Dal YP;2017-10-18T22:41:00.000Z;3734
Dal YP;2017-10-18T22:42:00.000Z;3476
Dal YP;2017-10-18T22:43:00.000Z;3614
Dal YP;2017-10-18T22:44:00.000Z;3670
Dal YP;2017-10-18T22:45:00.000Z;3555
Dal YP;2017-10-18T22:46:00.000Z;3715
Dal YP;2017-10-18T22:47:00.000Z;3665
Dal YP;2017-10-18T22:48:00.000Z;3079
Dal YP;2017-10-18T22:49:00.000Z;3342
Dal YP;2017-10-18T22:50:00.000Z;3305
Dal YP;2017-10-18T22:51:00.000Z;3437
Dal YP;2017-10-18T22:52:00.000Z;3697
Dal YP;2017-10-18T22:53:00.000Z;3321
Dal YP;2017-10-18T22:54:00.000Z;3225
Dal YP;2017-10-18T22:55:00.000Z;3388
Dal YP;2017-10-18T22:56:00.000Z;3109
Dal YP;2017-10-18T22:57:00.000Z;3434
Dal YP;2017-10-18T22:58:00.000Z;3414
Dal YP;2017-10-18T22:59:00.000Z;3195
Dal YP;2017-10-18T23:00:00.000Z;3379
Dal YP;2017-10-18T23:01:00.000Z;3709
Dal YP;2017-10-18T23:02:00.000Z;3883
Dal YP;2017-10-18T23:03:00.000Z;3832
Dal YP;2017-10-18T23:04:00.000Z;3646
Dal YP;2017-10-18T23:05:00.000Z;3506
Dal YP;2017-10-18T23:06:00.000Z;3258
Dal YP;2017-10-18T23:07:00.000Z;3622
Dal YP;2017-10-18T23:08:00.000Z;3189
Dal YP;2017-10-18T23:09:00.000Z;3911
Dal YP;2017-10-18T23:10:00.000Z;4012
Dal YP;2017-10-18T23:11:00.000Z;4735
Dal YP;2017-10-18T23:12:00.000Z;4773
Dal YP;2017-10-18T23:13:00.000Z;4211
Dal YP;2017-10-18T23:14:00.000Z;3503
Dal YP;2017-10-18T23:15:00.000Z;3567
Dal YP;2017-10-18T23:16:00.000Z;3571
Dal YP;2017-10-18T23:17:00.000Z;4118
Dal YP;2017-10-18T23:18:00.000Z;4023
Dal YP;2017-10-18T23:19:00.000Z;3733
Dal YP;2017-10-18T23:20:00.000Z;3710
Dal YP;2017-10-18T23:21:00.000Z;3594
Dal YP;2017-10-18T23:22:00.000Z;3546
Dal YP;2017-10-18T23:23:00.000Z;3655
Dal YP;2017-10-18T23:24:00.000Z;4219
Dal YP;2017-10-18T23:25:00.000Z;4619
Dal YP;2017-10-18T23:26:00.000Z;4205
Dal YP;2017-10-18T23:27:00.000Z;4340
Dal YP;2017-10-18T23:28:00.000Z;3608
Dal YP;2017-10-18T23:29:00.000Z;3180
Dal YP;2017-10-18T23:30:00.000Z;2959
Dal YP;2017-10-18T23:31:00.000Z;3521
Dal YP;2017-10-18T23:32:00.000Z;4027
Dal YP;2017-10-18T23:33:00.000Z;3562
Dal YP;2017-10-18T23:34:00.000Z;2967
Dal YP;2017-10-18T23:35:00.000Z;3373
Dal YP;2017-10-18T23:36:00.000Z;3543
Dal YP;2017-10-18T23:37:00.000Z;3400
Dal YP;2017-10-18T23:38:00.000Z;2853
Dal YP;2017-10-18T23:39:00.000Z;3339
Dal YP;2017-10-18T23:40:00.000Z;3395
Dal YP;2017-10-18T23:41:00.000Z;3090
Dal YP;2017-10-18T23:42:00.000Z;4030
Dal YP;2017-10-18T23:43:00.000Z;3511
Dal YP;2017-10-18T23:44:00.000Z;2691
Dal YP;2017-10-18T23:45:00.000Z;2900
Dal YP;2017-10-18T23:46:00.000Z;2865
Dal YP;2017-10-18T23:47:00.000Z;3450
Dal YP;2017-10-18T23:48:00.000Z;2952
Dal YP;2017-10-18T23:49:00.000Z;3197
Dal YP;2017-10-18T23:50:00.000Z;2858
Dal YP;2017-10-18T23:51:00.000Z;2898
Dal YP;2017-10-18T23:52:00.000Z;3272
Dal YP;2017-10-18T23:53:00.000Z;3154
Dal YP;2017-10-18T23:54:00.000Z;2711
Dal YP;2017-10-18T23:55:00.000Z;2719
Dal YP;2017-10-18T23:56:00.000Z;2996
Dal YP;2017-10-18T23:57:00.000Z;3790
Dal YP;2017-10-18T23:58:00.000Z;3291
Dal YP;2017-10-18T23:59:00.000Z;2905
Dal YP;2017-10-19T00:00:00.000Z;3362
Dal YP;2017-10-19T00:01:00.000Z;3065
Dal YP;2017-10-19T00:02:00.000Z;3896
Dal YP;2017-10-19T00:03:00.000Z;4058
Dal YP;2017-10-19T00:04:00.000Z;4529
Dal YP;2017-10-19T00:05:00.000Z;4543
Dal YP;2017-10-19T00:06:00.000Z;3627
Dal YP;2017-10-19T00:07:00.000Z;3768
Dal YP;2017-10-19T00:08:00.000Z;3766
Dal YP;2017-10-19T00:09:00.000Z;3564
Dal YP;2017-10-19T00:10:00.000Z;3325
Dal YP;2017-10-19T00:11:00.000Z;4083
Dal YP;2017-10-19T00:12:00.000Z;3984
Dal YP;2017-10-19T00:13:00.000Z;4095
Dal YP;2017-10-19T00:14:00.000Z;3716
Dal YP;2017-10-19T00:15:00.000Z;3291
Dal YP;2017-10-19T00:16:00.000Z;3392
Dal YP;2017-10-19T00:17:00.000Z;3740
Dal YP;2017-10-19T00:18:00.000Z;3361
Dal YP;2017-10-19T00:19:00.000Z;3172
Dal YP;2017-10-19T00:20:00.000Z;3278
Dal YP;2017-10-19T00:21:00.000Z;3203
Dal YP;2017-10-19T00:22:00.000Z;3630
Dal YP;2017-10-19T00:23:00.000Z;3200
Dal YP;2017-10-19T00:24:00.000Z;2884
Dal YP;2017-10-19T00:25:00.000Z;4019
Dal YP;2017-10-19T00:26:00.000Z;2928
Dal YP;2017-10-19T00:27:00.000Z;3391
Dal YP;2017-10-19T00:28:00.000Z;3502
Dal YP;2017-10-19T00:29:00.000Z;3400
Dal YP;2017-10-19T00:30:00.000Z;3279
Dal YP;2017-10-19T00:31:00.000Z;3209
Dal YP;2017-10-19T00:32:00.000Z;3321
Dal YP;2017-10-19T00:33:00.000Z;3285
Dal YP;2017-10-19T00:34:00.000Z;2897
Dal YP;2017-10-19T00:35:00.000Z;3108
Dal YP;2017-10-19T00:36:00.000Z;3058
Dal YP;2017-10-19T00:37:00.000Z;3593
Dal YP;2017-10-19T00:38:00.000Z;3083
Dal YP;2017-10-19T00:39:00.000Z;3393
Dal YP;2017-10-19T00:40:00.000Z;2998
Dal YP;2017-10-19T00:41:00.000Z;3396
Dal YP;2017-10-19T00:42:00.000Z;3228
Dal YP;2017-10-19T00:43:00.000Z;2890
Dal YP;2017-10-19T00:44:00.000Z;2801
Dal YP;2017-10-19T00:45:00.000Z;2796
Dal YP;2017-10-19T00:46:00.000Z;3036
Dal YP;2017-10-19T00:47:00.000Z;3412
Dal YP;2017-10-19T00:48:00.000Z;3084
Dal YP;2017-10-19T00:49:00.000Z;3215
Dal YP;2017-10-19T00:50:00.000Z;2860
Dal YP;2017-10-19T00:51:00.000Z;3185
Dal YP;2017-10-19T00:52:00.000Z;3765
Dal YP;2017-10-19T00:53:00.000Z;3464
Dal YP;2017-10-19T00:54:00.000Z;3023
Dal YP;2017-10-19T00:55:00.000Z;2837
Dal YP;2017-10-19T00:56:00.000Z;2563
Dal YP;2017-10-19T00:57:00.000Z;3090
Dal YP;2017-10-19T00:58:00.000Z;3316
Dal YP;2017-10-19T00:59:00.000Z;3328
Dal YP;2017-10-19T01:00:00.000Z;3242
Dal YP;2017-10-19T01:01:00.000Z;3243
Dal YP;2017-10-19T01:02:00.000Z;3651
Dal YP;2017-10-19T01:03:00.000Z;3028
Dal YP;2017-10-19T01:05:00.000Z;3109
Dal YP;2017-10-19T01:06:00.000Z;3029
Dal YP;2017-10-19T01:07:00.000Z;2792
Dal YP;2017-10-19T01:08:00.000Z;3568
Dal YP;2017-10-19T01:09:00.000Z;3566
Dal YP;2017-10-19T01:10:00.000Z;3712
Dal YP;2017-10-19T01:11:00.000Z;4339
Dal YP;2017-10-19T01:12:00.000Z;4686
Dal YP;2017-10-19T01:13:00.000Z;3831
Dal YP;2017-10-19T01:14:00.000Z;3458
Dal YP;2017-10-19T01:15:00.000Z;2921
Dal YP;2017-10-19T01:16:00.000Z;3165
Dal YP;2017-10-19T01:17:00.000Z;3182
Dal YP;2017-10-19T01:18:00.000Z;3340
Dal YP;2017-10-19T01:19:00.000Z;3141
Dal YP;2017-10-19T01:20:00.000Z;3106
Dal YP;2017-10-19T01:21:00.000Z;2972
Dal YP;2017-10-19T01:22:00.000Z;3127
Dal YP;2017-10-19T01:23:00.000Z;3738
Dal YP;2017-10-19T01:24:00.000Z;3555
Dal YP;2017-10-19T01:25:00.000Z;4141
Dal YP;2017-10-19T01:26:00.000Z;3844
Dal YP;2017-10-19T01:27:00.000Z;3193
Dal YP;2017-10-19T01:28:00.000Z;3449
Dal YP;2017-10-19T01:29:00.000Z;2861
Dal YP;2017-10-19T01:30:00.000Z;3048
Dal YP;2017-10-19T01:31:00.000Z;3707
Dal YP;2017-10-19T01:32:00.000Z;3439
Dal YP;2017-10-19T01:33:00.000Z;3966
Dal YP;2017-10-19T01:34:00.000Z;4067
Dal YP;2017-10-19T01:35:00.000Z;3758
Dal YP;2017-10-19T01:36:00.000Z;3457
Dal YP;2017-10-19T01:37:00.000Z;3314
Dal YP;2017-10-19T01:38:00.000Z;3675
Dal YP;2017-10-19T01:39:00.000Z;3257
Dal YP;2017-10-19T01:40:00.000Z;3470
Dal YP;2017-10-19T01:41:00.000Z;3233
Dal YP;2017-10-19T01:42:00.000Z;2938
Dal YP;2017-10-19T01:43:00.000Z;3933
Dal YP;2017-10-19T01:44:00.000Z;3597
Dal YP;2017-10-19T01:45:00.000Z;3938
Dal YP;2017-10-19T01:46:00.000Z;3517
Dal YP;2017-10-19T01:47:00.000Z;3522
Dal YP;2017-10-19T01:48:00.000Z;4167
Dal YP;2017-10-19T01:49:00.000Z;3573
Dal YP;2017-10-19T01:50:00.000Z;4310
Dal YP;2017-10-19T01:51:00.000Z;4633
Dal YP;2017-10-19T01:52:00.000Z;4596
Dal YP;2017-10-19T01:53:00.000Z;4291
Dal YP;2017-10-19T01:54:00.000Z;3909
Dal YP;2017-10-19T01:55:00.000Z;4632
Dal YP;2017-10-19T01:56:00.000Z;4286
Dal YP;2017-10-19T01:57:00.000Z;4053
Dal YP;2017-10-19T01:58:00.000Z;4537
Dal YP;2017-10-19T01:59:00.000Z;4537
Dal YP;2017-10-19T02:00:00.000Z;4355
Dal YP;2017-10-19T02:01:00.000Z;5237
Dal YP;2017-10-19T02:02:00.000Z;4346
Dal YP;2017-10-19T02:03:00.000Z;4573
Dal YP;2017-10-19T02:04:00.000Z;4578
Dal YP;2017-10-19T02:05:00.000Z;4728
Dal YP;2017-10-19T02:06:00.000Z;4350
Dal YP;2017-10-19T02:07:00.000Z;4490
Dal YP;2017-10-19T02:08:00.000Z;4937
Dal YP;2017-10-19T02:09:00.000Z;5157
Dal YP;2017-10-19T02:10:00.000Z;4550
Dal YP;2017-10-19T02:11:00.000Z;4547
Dal YP;2017-10-19T02:12:00.000Z;4854
Dal YP;2017-10-19T02:13:00.000Z;5000
Dal YP;2017-10-19T02:14:00.000Z;4200
Dal YP;2017-10-19T02:15:00.000Z;4716
Dal YP;2017-10-19T02:16:00.000Z;5162
Dal YP;2017-10-19T02:17:00.000Z;4726
Dal YP;2017-10-19T02:18:00.000Z;5261
Dal YP;2017-10-19T02:19:00.000Z;4795
Dal YP;2017-10-19T02:20:00.000Z;5007
Dal YP;2017-10-19T02:21:00.000Z;5544
Dal YP;2017-10-19T02:22:00.000Z;5763
Dal YP;2017-10-19T02:23:00.000Z;5937
Dal YP;2017-10-19T02:24:00.000Z;4798
Dal YP;2017-10-19T02:25:00.000Z;4667
Dal YP;2017-10-19T02:26:00.000Z;5051
Dal YP;2017-10-19T02:27:00.000Z;5191
Dal YP;2017-10-19T02:28:00.000Z;4798
Dal YP;2017-10-19T02:29:00.000Z;4712
Dal YP;2017-10-19T02:30:00.000Z;4923
Dal YP;2017-10-19T02:31:00.000Z;5235
Dal YP;2017-10-19T02:32:00.000Z;5475
Dal YP;2017-10-19T02:33:00.000Z;5056
Dal YP;2017-10-19T02:34:00.000Z;5024
Dal YP;2017-10-19T02:35:00.000Z;5225
Dal YP;2017-10-19T02:36:00.000Z;5274
Dal YP;2017-10-19T02:37:00.000Z;5407
Dal YP;2017-10-19T02:38:00.000Z;4093
Dal YP;2017-10-19T02:39:00.000Z;5437
Dal YP;2017-10-19T02:40:00.000Z;5367
Dal YP;2017-10-19T02:41:00.000Z;4561
